"REVILER
","Re*vil""er",,,,
"REVILING
","Re*vil""ing",,,,
"REVILING
","Re*vil""ing",,,,
"REVINCE
","Re*vince""",v.,,,
"REVINDICATE
","Re*vin""di*cate",v.,,,
"REVIRESCENCE
","Rev`i*res""cence",n.,,,
"REVISABLE
","Re*vis""a*ble",,,,
"REVISAL
","Re*vis""al",n.,,,
"REVISE
","Re*vise""",v.,,,
"REVISE
","Re*vise""",,,,
"REVISER
","Re*vis""er",,,,
"REVISION
","Re*vi""sion",n.,,,
"REVISIONAL; REVISIONARY
","Re*vi""sion*al",,,,
"REVISIT
","Re*vis""it",v.,,,
"REVISITATION
","Re*vis`it*a""tion",,,,
"REVISORY
","Re*vi""so*ry",,,,
"REVITALIZE
","Re*vi""tal*ize",v.,,,
"REVIVABLE
","Re*viv""a*ble",,,,
"REVIVAL
","Re*viv""al",n.,,,
"REVIVALISM
","Re*viv""al*ism",,,,
"REVIVALIST
","Re*viv""al*ist",,,,
"REVIVALISTIC
","Re*viv`al*is""tic",,,,
"REVIVE
","Re*vive""",v.,,,
"REVIVE
","Re*vive""",v.,,,
"REVIVEMENT
","Re*vive""ment",,,,
"REVIVER
","Re*viv""er",,,,
"REVIVIFICATE
","Re`vi*vif""i*cate",v.,,,
"REVIVIFICATION
","Re*viv`i*fi*ca""tion",n.,,,
"REVIVIFY
","Re*viv""i*fy",v.,,,
"REVIVING
","Re*viv""ing",a.,,,
"REVIVISCENCE; REVIVISCENCY
","Rev`i*vis""cence",,,,
"REVIVISCENT
","Rev`i*vis""cent",a.,,,
"REVIVOR
","Re*viv""or",n.,,,
"REVOCABILITY
","Rev`o*ca*bil""i*ty",,,,
"REVOCABLE
","Rev""o*ca*ble",a.,,,
"REVOCATE
","Rev""o*cate",v.,,,
"REVOCATION
","Rev`o*ca""tion",n.,,,
"REVOCATORY
","Rev""o**ca*to*ry",a.,,,
"REVOICE
","Re*voice""",v.,,,
"REVOKE
","Re*voke""",v.,,,
"REVOKE
","Re*voke""",v.,,,
"REVOKE
","Re*voke""",n.,,,
"REVOKEMENT
","Re*voke""ment",,,,
"REVOKER
","Re*vok""er",,,,
"REVOKINGLY
","Re*vok""ing*ly",,,,
"REVOLT
","Re*volt""",v.,,,
"REVOLT
","Re*volt""",v.,,,
"REVOLT
","Re*volt""",n.,,,
"REVOLTER
","Re*volt""er",,,,
"REVOLTING
","Re*volt""ing",,,,
"REVOLUBLE
","Rev""o*lu*ble",a.,,,
"REVOLUTE
","Rev""o*lute",a.,,,
"REVOLUTION
","Rev`o*lu""tion",n.,,,
"REVOLUTIONARY
","Rev`o*lu""tion*a*ry",a.,,,
"REVOLUTIONARY
","Rev`o*lu""tion*a*ry",,,,
"REVOLUTIONER
","Rev`o*lu""tion*er",,,,
"REVOLUTIONISM
","Rev`o*lu""tion*ism",,,,
"REVOLUTIONIST
","Rev`o*lu""tion*ist",,,,
"REVOLUTIONIZE
","Rev`o*lu""tion*ize",v.,,,
"REVOLUTIVE
","Re*vol""u*tive",,,,
"REVOLVABLE
","Re*volv""a*ble",,,,
"REVOLVE
","Re*volve""",v.,,,
"REVOLVE
","Re*volve""",v.,,,
"REVOLVEMENT
","Re*volve""ment",,,,
"REVOLVENCY
","Re*volv""en*cy",,,,
"REVOLVER
","Re*volv""er",,,,
"REVOLVING
","Re*volv""ing",,,,
"REVULSE
","Re*vulse""",v.,,,
"REVULSION
","Re*vul""sion",n.,,,
"REVULSIVE
","Re*vul""sive",a.,,,
"REVULSIVE
","Re*vul""sive",,,,
"REW
",Rew,n.,,,
"REWAKE
","Re*wake""""",v.,,,
"REWARD
","Re*ward""",v.,,,
"REWARD
","Re*ward""",n.,,,
"REWARDABLE
","Re*ward""a*ble",,,,
"REWARDER
","Re*ward""er",,,,
"REWARDFUL
","Re*ward""ful",,,,
"REWARDLESS
","Re*ward""less",,,,
"REWE
",Rewe,v.,,,
"REWEL BONE
",,,,,
"REWET
","Rew""et",n.,,,
"REWFUL
","Rew""ful",,,,
"REWIN
","Re*win""",v.,,,
"REWLE
",Rewle,n.,,,
"REWME
",Rewme,,,,
"REWORD
","Re*word""",v.,,,
"REWRITE
","Re*write""",v.,,,
"REWTH
",Rewth,,,,
"REX
",Rex,,,,
"REYN
",Reyn,,,,
"REYNARD
","Rey""nard",,,,
"REYSE
",Reyse,v.,,,
"REYSE
",Reyse,v.,,,
"REZ-DE-CHAUSSEE
","Rez`-de-chaus`sée""",n.,,,
"RHABARBARATE
","Rha*bar""ba*rate",a.,,,
"RHABARBARIN; RHABARBARINE
","Rha*bar""ba*rin",n.,,,
"RHABDITE
","Rhab""dite",n.,,,
"RHABDOCOELA
","Rhab`do*coe""la",n.,,,
"RHABDOCOELOUS
","Rhab`do*coe""lous",a.,,,
"RHABDOIDAL
","Rhab*doid""al",,,,
"RHABDOLITH
","Rhab""do*lith",n.,,,
"RHABDOLOGY
","Rhab*dol""o*gy",,,,
"RHABDOM
","Rhab""dom",n.,,,
"RHABDOMANCY
","Rhab""do*man`cy",,,,
"RHABDOMERE
","Rhab""do*mere",n.,,,
"RHABDOPHORA
","Rhab*doph""o*ra",n.,,,
"RHABDOPLEURA
","Rhab`do*pleu""ra",n.,,,
"RHABDOSPHERE
","Rhab""do*sphere",n.,,,
"RHACHIALGIA
","Rha`chi*al""gi*a",n.,,,
"RHACHIDIAN
","Rha*chid""i*an",,,,
"RHACHIGLOSSA
","Rhach`i*glos""sa",,,,
"RHACHILLA
","Rha*chil""la",n.,,,
"RHACHIODONT
","Rha""chi*o*dont",a.,,,
"RHACHIS
","Rha""chis",,,,
"RHACHITIS
","Rha*chi""tis",n.,,,
"RHADAMANTHINE
","Rhad`a*man""thine",,,,
"RHADAMANTHUS; RHADAMANTHYS
","Rhad`a*man""thus",n.,,,
"RHAETIAN
","Rhae""ti*an",,,,
"RHAETIC; RHETIC
","Rhae""tic",a.,,,
"RHAETIZITE; RHETIZITE
","Rhae""ti*zite",n.,,,
"RHAMADAN
","Rham`a*dan""",,,,
"RHAMNACEOUS
","Rham*na""ceous",a.,,,
"RHAMNUS
","Rham""nus",n.,,,
"RHAMPHORHYNCHUS
","Rham`pho*rhyn""chus",n.,,,
"RHAMPHOTHECA
","Rham`pho*the""ca",,,,
"RHAPHE
","Rha""phe",n.,,,
"RHAPHIDES
","Rhaph""i*des",n.,,,
"RHAPONTICINE
",,n.,,,
"RHAPSODE
","Rhap""sode",n.,,,
"RHAPSODER
","Rhap""so*der",,,,
"RHAPSODIC; RHAPSODIC
","Rhap*sod""ic",a.,,,
"RHAPSODIST
","Rhap""so*dist",n.,,,
"RHAPSODIZE
","Rhap""so*dize",v.,,,
"RHAPSODIZE
","Rhap""so*dize",v.,,,
"RHAPSODOMANCY
","Rhap""so*do*man`cy",n.,,,
"RHAPSODY
","Rhap""so*dy",,,,
"RHATANY; RHATANHY
","Rhat""a*ny",n.,,,
"RHEA
","Rhe""a",n.,,,
"RHEA
","Rhe""a",n.,,,
"RHEAE
","Rhe""æ",,,,
"RHEEBOC
","Rhee""boc",n.,,,
"RHEIC
","Rhe""ic",a.,,,
"RHEIN
","Rhe""in",n.,,,
"RHEINBERRY
","Rhein""ber*ry",n.,,,
"RHEMATIC
","Rhe*mat""ic",a.,,,
"RHEMATIC
","Rhe*mat""ic",,,,
"RHEMISH
",Rhemish,,,,
"RHENISH
","Rhen""ish",a.,,,
"RHEOCHORD
","Rhe""o*chord",n.,,,
"RHEOCRAT
","Rhe""o*crat",n.,,,
"RHEOMETER
","Rhe*om""e*ter",n.,,,
"RHEOMETRIC
","Rhe`o*met""ric",,,,
"RHEOMETRY
","Rhe*om""e*try",,,,
"RHEOMOTOR
","Rhe""o*mo`tor",n.,,,
"RHEOPHORE
","Rhe""o*phore",n.,,,
"RHEOSCOPE
","Rhe""o*scope",n.,,,
"RHEOSTAT
","Rhe""o*stat",n.,,,
"RHEOTOME
","Rhe""o*tome",n.,,,
"RHEOTROPE
","Rhe""o*trope",n.,,,
"RHESUS
","Rhe""sus",n.,,,
"RHETIAN
","Rhe""ti*an",a.,,,
"RHETIC
","Rhe""tic",a.,,,
"RHETIZITE
","Rhe""ti*zite",n.,,,
"RHETOR
","Rhe""tor",n.,,,
"RHETORIC
","Rhet""o*ric",n.,,,
"RHETORICAL
","Rhe*tor""ic*al",a.,,,
"RHETORICATE
","Rhe*tor""i*cate",v.,,,
"RHETORICATION
","Rhe*tor`i*ca""tion",n.,,,
"RHETORICIAN
","Rhet`o*ri""cian",n.,,,
"RHETORICIAN
","Rhet`o*ri""cian",,,,
"RHETORIZE
","Rhet""o*rize",v.,,,
"RHETORIZE
","Rhet""o*rize",v.,,,
"RHEUM
","Rhe""um",n.,,,
"RHEUM
",Rheum,n.,,,
"RHEUMATIC
","Rheu*mat""ic",a.,,,
"RHEUMATIC
","Rheu*mat""ic",,,,
"RHEUMATISM
","Rheu""ma*tism",n.,,,
"RHEUMATISMAL
","Rheu`ma*tis""mal",a.,,,
"RHEUMATISMOID
","Rheu`ma*tis""moid",a.,,,
"RHEUMIC
","Rheum""ic",a.,,,
"RHEUMIDES
","Rheu""mi*des",,,,
"RHEUMY
","Rheum""y",,,,
"RHIGOLENE
","Rhig""o*lene",n.,,,
"RHIME
",Rhime,,,,
"RHINAL
","Rhi""nal",a.,,,
"RHINASTER
","Rhi*nas""ter",n.,,,
"RHINE
",Rhine,n.,,,
"RHINENCEPHALIC
","Rhi`nen*ce*phal""ic",a.,,,
"RHINENCEPHALON
","Rhi`nen*ceph""a*lon",,,,
"RHINESTONE
","Rhine""stone`",n.,,,
"RHINITIS
","Rhi*ni""tis",n.,,,
"RHINO
",Rhi*no,n.,,,
"RHINO-
","Rhi""no-.
",,,,
"RHINOCERIAL; RHINOCERICAL
","Rhi`no*ce""ri*al",a.,,,
"RHINOCEROS
","Rhi*noc""e*ros",n.,,,
"RHINOCEROTE
","Rhi*noc""e*rote",,,,
"RHINOCEROTIC
","Rhi*noc`e*rot""ic",,,,
"RHINOLITE; RHINOLITH
",,n.,,,
"RHINOLOGICAL
","Rhi`no*log""ic*al",,,,
"RHINOLOGIST
","Rhi*nol""o*gist",,,,
"RHINOLOGY
","Rhi*nol""o*gy",n.,,,
"RHINOLOPHID
","Rhi*nol""o*phid",n.,,,
"RHINOLOPHINE
","Rhi*nol""o*phine",a.,,,
"RHINOPHORE
","Rhi""no*phore",n.,,,
"RHINOPLASTIC
","Rhi`no*plas""tic",a.,,,
"RHINOPLASTY
","Rhi""no*plas`ty",n.,,,
"RHINOPOME
","Rhi""no*pome",n.,,,
"RHINOSCLEROMA
","Rhi`no*scle*ro""ma",n.,,,
"RHINOSCOPE
","Rhi""no*scope",n.,,,
"RHINOSCOPIC
","Rhi`no*scop""ic",a.,,,
"RHINOSCOPY
","Rhi*nos""co*py",n.,,,
"RHINOTHECA
","Rhi`no*the""ca",,,,
"RHIPIDOGLOSSA
","Rhi*pi`do*glos""sa",,,,
"RHIPIPTER
","Rhi*pip""ter",n.,,,
"RHIPIPTERAN
","Rhi*pip""ter*an",n.,,,
"RHIZANTHOUS
","Rhi*zan""thous",a.,,,
"RHIZINE
","Rhi""zine",n.,,,
"RHIZOCARPOUS
","Rhi`zo*car""pous",a.,,,
"RHIZOCEPHALA
","Rhi`zo*ceph""a*la",n.,,,
"RHIZODONT
","Rhiz""o*dont",n.,,,
"RHIZOGAN
","Rhiz""o*gan",a.,,,
"RHIZOGEN
","Rhiz""o*gen",n.,,,
"RHIZOID
","Rhi""zoid",n.,,,
"RHIZOMA
","Rhi*zo""ma",,,,
"RHIZOMATOUS
","Rhi*zo""ma*tous",a.,,,
"RHIZOME
","Rhi*zome""",n.,,,
"RHIZOPHAGA
","Rhi*zoph""a*ga",,,,
"RHIZOPHAGOUS
","Rhi*zoph""a*gous",a.,,,
"RHIZOPHORA
","Rhi*zoph""o*ra",n.,,,
"RHIZOPHOROUS
","Rhi*zoph""o*rous",a.,,,
"RHIZOPOD
","Rhiz""o*pod",n.,,,
"RHIZOPODA
","Rhi*zop""o*da",n.,,,
"RHIZOPODOUS
","Rhi*zop""o*dous",a.,,,
"RHIZOSTOMATA
","Rhi`zo*stom""a*ta",,,,
"RHIZOSTOME
","Rhiz""o*stome",n.,,,
"RHIZOTAXIS
","Rhi`zo*tax""is",n.,,,
"RHOB
",Rhob,,,,
"RHODAMMONIUM
","Rho`dam*mo""ni*um",a.,,,
"RHODANATE
","Rho""da*nate",n.,,,
"RHODANIC
","Rho*dan""ic",a.,,,
"RHODEORETIN
","Rho`de*o*re""tin",n.,,,
"RHODIAN
","Rho""di*an",a.,,,
"RHODIC
","Rho""dic",a.,,,
"RHODIUM
","Rho""di*um",n.,,,
"RHODIZONIC
","Rho`di*zon""ic",a.,,,
"RHODOCHROSITE
","Rho`do*chro""site",n.,,,
"RHODOCRINITE
","Rho*doc""ri*nite",n.,,,
"RHODODENDRON
","Rho`do*den""dron",n.,,,
"RHODOMONTADE
","Rhod`o*mon*tade""",,,,
"RHODOMONTADER
","Rhod`o*mon*tad""er",,,,
"RHODONITE
","Rho""don*ite",n.,,,
"RHODOPHANE
","Rho""do*phane",n.,,,
"RHODOPSIN
","Rho*dop""sin",n.,,,
"RHODOSPERM
","Rho""do*sperm",n.,,,
"RHOMB
",Rhomb,n.,,,
"RHOMBIC
","Rhom""bic",,,,
"RHOMBOGANOID
","Rhom`bo*ga""noid",n.,,,
"RHOMBOGANOIDEI
","Rhom`bo*ga*noi""de*i",,,,
"RHOMBOGENE
","Rhom""bo*gene",n.,,,
"RHOMBOHEDRAL
","Rhom`bo*he""dral",a.,,,
"RHOMBOHEDRIC
","Rhom`bo*hed""ric",a.,,,
"RHOMBOHEDRON
","Rhom`bo*he""dron",n.,,,
"RHOMBOID
","Rhom""boid",n.,,,
"RHOMBOID
","Rhom""boid",,,,
"RHOMBOIDAL
","Rhom*boid""al",a.,,,
"RHOMBOIDES
","Rhom*boid""es",,,,
"RHOMBOID-OVATE
","Rhom`boid-o""vate",,,,
"RHOMB SPAR
",,,,,
"RHOMBUS
","Rhom""bus",n.,,,
"RHONCHAL
",Rhon`chal,a.,,,
"RHONCHIAL
","Rhon""chi*al",a.,,,
"RHONCHISONANT
","Rhon*chis""o*nant",a.,,,
"RHONCHUS
","Rhon""chus",,,,
"RHOPALIC
","Rho*pal""ic",a.,,,
"RHOPALIUM
","Rho*pa""li*um",,,,
"RHOPALOCERA
","Rhop`a*loc""e*ra",n.,,,
"RHOTACISM
","Rho""ta*cism",n.,,,
"RHUBARB
","Rhu""barb",n.,,,
"RHUBARBY
","Rhu""barb*y",,,,
"RHUMB
",Rhumb,n.,,,
"RHUS
",Rhus,n.,,,
"RHUSMA
","Rhus""ma",n.,,,
"RHYME
",Rhyme,n.,,,
"RHYME
",Rhyme,v.,,,
"RHYME
",Rhyme,v.,,,
"RHYMELESS
","Rhyme""less",,,,
"RHYMER
","Rhym""er",,,,
"RHYMERY
","Rhym""er*y",,,,
"RHYMESTER
","Rhyme""ster",,,,
"RHYMIC
","Rhym""ic",,,,
"RHYMIST
","Rhym""ist",,,,
"RHYNCHOBDELLEA
","Rhyn`chob*del""le*a",n.,,,
"RHYNCHOCEPHALA
","Rhyn`cho*ceph""a*la",n.,,,
"RHYNCHOCOELA
","Rhyn`cho*coe""la",n.,,,
"RHYNCHOLITE
","Rhyn""cho*lite",n.,,,
"RHYNCHONELLA
","Rhyn`cho*nel""la",n.,,,
"RHYNCHOPHORA
","Rhyn*choph""o*ra",n.,,,
"RHYNCHOPHORE
","Rhyn""cho*phore",n.,,,
"RHYNCHOTA
","Rhyn*cho""ta",n.,,,
"RHYOLITE
","Rhy""o*lite",n.,,,
"RHYPAROGRAPHY
","Rhy`pa*rog""ra*phy",n.,,,
"RHYSIMETER
","Rhy*sim""e*ter",n.,,,
"RHYTHM
",Rhythm,n.,,,
"RHYTHMER
","Rhyth""mer",,,,
"RHYTHMIC; RHYTHMICAL
","Rhyth""mic",a.,,,
"RHYTHMICALLY
","Rhyth""mic*al*ly",,,,
"RHYTHMICS
","Rhyth""mics",,,,
"RHYTHMING
","Rhyth""ming",,,,
"RHYTHMLESS
","Rhythm""less",,,,
"RHYTHMOMETER
","Rhyth*mom""e*ter",n.,,,
"RHYTHMUS
","Rhyth""mus",n.,,,
"RHYTINA
","Rhyt""i*na",n.,,,
"RIAL
",,,,,
"RIAL
","Ri*al""",,,,
"RIAL
","Ri""al",n.,,,
"RIANT
","Ri`ant""",a.,,,
"RIB
",Rib,n.,,,
"RIB
",Rib,v.,,,
"RIBALD
","Rib""ald",,,,
"RIBALD
","Rib""ald",,,,
"RIBALDISH
","Rib""ald*ish",,,,
"RIBALDROUS
","Rib""ald*rous",,,,
"RIBALDRY
","Rib""ald*ry",n.,,,
"RIBAN
","Rib""an",,,,
"RIBAND
","Rib""and",,,,
"RIBAND
","Rib""and",n.,,,
"RIBANDED
","Rib""and*ed",,,,
"RIBAUD
","Rib""aud",,,,
"RIBAUDEQUIN
","Ri*bau""de*quin",n.,,,
"RIBAUDRED; RIBAUDROUS
","Rib""aud*red",,,,
"RIBAUDRY
","Rib""aud*ry",,,,
"RIBAUDY
","Rib""aud*y",,,,
"RIBAULD
","Rib""auld",,,,
"RIBBAND
","Rib""band",,,,
"RIBBAND
","Rib""*band`",n.,,,
"RIBBED
",Ribbed,,,,
"RIBBING
","Rib""bing",,,,
"RIBBON
","Rib""bon",n.,,,
"RIBBON
","Rib""bon",v.,,,
"RIBBONISM
","Rib""bon*ism",,,,
"RIBBONMAN
","Rib""bon*man",,,,
"RIBBONWOOD
","Rib""bon*wood`",n.,,,
"RIBES
","Ri""bes",,,,
"RIBIBE
","Rib""ibe",n.,,,
"RIBIBLE
","Rib""i*ble",n.,,,
"RIBLESS
","Rib""less",,,,
"RIBROAST
","Rib""roast`",v.,,,
"RIBWORT
","Rib""wort`",n.,,,
"-RIC
",,,,,
"RICE
",Rice,n.,,,
"RICEBIRD
","Rice""bird`",n.,,,
"RICE-SHELL
","Rice""-shell`",n.,,,
"RICH
",Rich,a.,,,
"RICH
",Rich,v.,,,
"RICHES
","Rich""es",n.,,,
"RICHESSE
","Rich""esse",n.,,,
"RICHLY
","Rich""ly",,,,
"RICHNESS
","Rich""ness",,,,
"RICHWEED
","Rich""weed`",n.,,,
"RICINELAIDIC
","Ric`in*e`la*id""ic",a.,,,
"RICINELAIDIN
","Ric`in*e*la""i*din",n.,,,
"RICINIC
","Ri*cin""ic",a.,,,
"RICININE
","Ric""i*nine",n.,,,
"RICINOLEATE
","Ric`in*o""le*ate",n.,,,
"RICINOLEIC
","Ric`in*o""le*ic",a.,,,
"RICINOLEIN
","Ric`in*o""le*in",n.,,,
"RICINOLIC
","Ric`i*nol""ic",a.,,,
"RICINUS
",,n.,,,
"RICK
",Rick,n.,,,
"RICK
",Rick,v.,,,
"RICKER
","Rick""er",,,,
"RICKETISH
","Rick""et*ish",,,,
"RICKETS
","Rick""ets",n.,,,
"RICKETY
","Rick""et*y",,,,
"RICKRACK
","Rick""rack`",,,,
"RICKSTAND
","Rick""stand`",,,,
"RICOCHET
","Ric`o*chet""",n.,,,
"RICOCHET
","Ric`o*chet""",v.,,,
"RICOCHET
","Ric`o*chet""",v.,,,
"RICTAL
","Ric""tal",a.,,,
"RICTURE
","Ric""ture",n.,,,
"RICTUS
","Ric""tus",n.,,,
"RID
",Rid,,,,
"RID
",Rid,v.,,,
"RIDABLE
","Rid""a*ble",,,,
"RIDDANCE
","Rid""dance",,,,
"RIDDEN
","Rid""den",,,,
"RIDDER
","Rid""der",,,,
"RIDDLE
","Rid""dle",n.,,,
"RIDDLE
","Rid""dle",v.,,,
"RIDDLE
","Rid""dle",n.,,,
"RIDDLE
","Rid""dle",v.,,,
"RIDDLE
","Rid""dle",v.,,,
"RIDDLER
","Rid""dler",,,,
"RIDDLER
","Rid""dler",,,,
"RIDDLING
","Rid""dling",,,,
"RIDE
",Ride,v.,,,
"RIDE
",Ride,v.,,,
"RIDE
",Ride,,,,
"RIDEAU
","Ri*deau""",n.,,,
"RIDEN
","Rid""en",,,,
"RIDENT
","Ri""dent",a.,,,
"RIDER
","Rid""er",,,,
"RIDERLESS
","Rid""er*less",,,,
"RIDGE
",Ridge,n.,,,
"RIDGE
",Ridge,v.,,,
"RIDGEBAND
","Ridge""band`",,,,
"RIDGEBONE
","Ridge""bone`",,,,
"RIDGEL
","Ridg""el",n.,,,
"RIDGELET
","Ridge""let",,,,
"RIDGELING
","Ridge""ling",n.,,,
"RIDGEPIECE; RIDGEPLATE
","Ridge""piece`",,,,
"RIDGEPOLE
","Ridge""pole`",n.,,,
"RIDGEROPE
","Ridge""rope`",n.,,,
"RIDGINGLY
","Ridg""ing*ly",,,,
"RIDGY
","Ridg""y",,,,
"RIDICLE
","Rid""i*cle",,,,
"RIDICULE
","Rid""i*cule",n.,,,
"RIDICULE
","Rid""i*cule",v.,,,
"RIDICULE
","Rid""i*cule",a.,,,
"RIDICULER
","Rid""i*cu`ler",,,,
"RIDICULIZE
","Ri*dic""u*lize",v.,,,
"RIDICULOSITY
","Ri*dic`u*los""i*ty",,,,
"RIDICULOUS
","Ri*dic""u*lous",a.,,,
"RIDING
","Rid""ing",n.,,,
"RIDING
","Rid""ing",,,,
"RIDING
","Rid""ing",,,,
"RIDOTTO
","Ri*dot""to",n.,,,
"RIDOTTO
","Ri*dot""to",v.,,,
"RIE
",Rie,,,,
"RIEF
",Rief,n.,,,
"RIETBOC
","Riet""boc",n.,,,
"RIFACIMENTO
","Ri*fa`ci*men""to",,,,
"RIFE
",Rife,a.,,,
"RIFFLE
","Rif""fle",n.,,,
"RIFFLER
","Rif""fler",n.,,,
"RIFFRAFF
","Riff""raff`",n.,,,
"RIFLE
","Ri""fle",v.,,,
"RIFLE
","Ri""fle",v.,,,
"RIFLE
","Ri""fle",n.,,,
"RIFLE
","Ri""fle",v.,,,
"RIFLEBIRD
","Ri""fle*bird`",n.,,,
"RIFLEMAN
","Ri""fle*man",,,,
"RIFLER
","Ri""fler",,,,
"RIFLING
","Ri""fling",,,,
"RIFT
",Rift,,,,
"RIFT
",Rift,n.,,,
"RIFT
",Rift,v.,,,
"RIFT
",Rift,v.,,,
"RIFTER
","Rift""er",,,,
"RIG
",Rig,n.,,,
"RIG
",Rig,v.,,,
"RIG
",Rig,,,,
"RIG
",Rig,,,,
"RIG
",Rig,v.,,,
"RIG
",Rig,v.,,,
"RIGADOON
","Rig`a*doon""",n.,,,
"RIGA FIR
",,,,,
"RIGARION
","Ri*ga""rion",n.,,,
"RIGEL
","Ri""gel",n.,,,
"RIGESCENT
","Ri*ges""cent",a.,,,
"RIGGER
","Rig""ger",,,,
"RIGGING
","Rig""ging",,,,
"RIGGISH
","Rig""gish",,,,
"RIGGLE
","Rig""gle",v.,,,
"RIGGLE
","Rig""gle",,,,
"RIGHT
",Right,a.,,,
"RIGHT
",Right,,,,
"RIGHT
",Right,n.,,,
"RIGHT
",Right,v.,,,
"RIGHT
",Right,v.,,,
"RIGHT-ABOUT
","Right""-a*bout`",adv.,,,
"RIGHT-ANGLED
","Right""-an`gled",,,,
"RIGHTEN
","Right""en",v.,,,
"RIGHTEOUS
","Right""eous",a.,,,
"RIGHTEOUSED
","Right""eoused",,,,
"RIGHTEOUSLY
","Right""eous*ly",adv.,,,
"RIGHTEOUSNESS
","Right""eous*ness",n.,,,
"RIGHTER
","Right""er",,,,
"RIGHTFUL
","Right""ful",,,,
"RIGHTFULLY
","Right""ful*ly",,,,
"RIGHTFULNESS
","Right""ful*ness",,,,
"RIGHT-HAND
","Right""-hand`",,,,
"RIGHT-HANDED
","Right""-*hand`ed",,,,
"RIGHT-HANDEDNESS
","Right""-hand`ed*ness",,,,
"RIGHT-HEARTED
","Right""-heart`ed",,,,
"RIGHTLESS
","Right""less",,,,
"RIGHT-LINED
","Right""-lined`",,,,
"RIGHTLY
","Right""ly",adv.,,,
"RIGHT-MINDED
","Right""-mind`ed",,,,
"RIGHTNESS
","Right""ness",n.,,,
"RIGHT-RUNNING
","Right""-run`ning",,,,
"RIGHTWARD
","Right""ward",,,,
"RIGHT WHALE
",,,,,
"RIGHTWISE
","Right""wise`",,,,
"RIGHTWISE
","Right""wise`",v.,,,
"RIGHTWISELY
","Right""wise`ly",,,,
"RIGHTWISENESS
","Right""wise`ness",,,,
"RIGID
","Rig""id",a.,,,
"RIGIDITY
","Ri*gid""i*ty",n.,,,
"RIGIDLY
","Rig""id*ly",,,,
"RIGIDNESS
","Rig""id*ness",,,,
"RIGIDULOUS
","Ri*gid""u*lous",a.,,,
"RIGLET
","Rig""let",n.,,,
"RIGMAROLE
","Rig""ma*role",n.,,,
"RIGMAROLE
","Rig""ma*role",,,,
"RIGOL
","Rig""ol",n.,,,
"RIGOLETTE
","Rig`o*lette""",n.,,,
"RIGOLL
","Rig""oll",n.,,,
"RIGOR
","Ri""gor",n.,,,
"RIGOR
","Rig""or",n.,,,
"RIGORISM
","Rig""or*ism",,,,
"RIGORIST
","Rig""or*ist",n.,,,
"RIGOROUS
","Rig""or*ous",a.,,,
"RIGSDAG
","Rigs""dag",n.,,,
"RIGSDALER
","Rigs""da`ler",n.,,,
"RIG-VEDA
","Rig`-Ve""da.
",,,,
"RIKSDALER
","Riks""da`ler",n.,,,
"RILE
",Rile,v.,,,
"RILIEVO
","Ri*lie""vo",,,,
"RILL
",Rill,n.,,,
"RILL
",Rill,v.,,,
"RILLE
",Rille,n.,,,
"RILLET
","Rill""et",,,,
"RILY
","Ri""ly",,,,
"RIM
",Rim,n.,,,
"RIM
",Rim,v.,,,
"RIMA
","Ri""ma",,,,
"RIMAU DAHAN
",,,,,
"RIMBASE
","Rim""base`",n.,,,
"RIME
",Rime,n.,,,
"RIME
",Rime,n.,,,
"RIME
",Rime,v.,,,
"RIME
",Rime,n.,,,
"RIME
",Rime,,,,
"RIME
",Rime,v.,,,
"RIMER
","Rim""er",,,,
"RIMER
","Rim""er",,,,
"RIMEY
","Rim""ey",v.,,,
"RIM-FIRE
","Rim""-fire`",,,,
"RIMMER
","Rim""mer",,,,
"RIMOSE
","Ri*mose""",a.,,,
"RIMOSELY
","Ri*mose""ly",,,,
"RIMOSITY
","Ri*mos""i*ty",,,,
"RIMOUS
","Rim""ous",,,,
"RIMPLE
","Rim""ple",n.,,,
"RIMPLE
","Rim""ple",v.,,,
"RIMY
","Rim""y",,,,
"RINCON
","Rin*con""",,,,
"RIND
",Rind,n.,,,
"RIND
",Rind,v.,,,
"RINDERPEST
","Rin""der*pest",n.,,,
"RINDLE
","Rin""dle",n.,,,
"RINDLESS
","Rind""less",,,,
"RINDY
","Rind""y",,,,
"RINE
",Rine,,,,
"RINED
",Rined,,,,
"RINFORZANDO
","Rin`for*zan""do",a.,,,
"RING
",Ring,v.,,,
"RING
",Ring,v.,,,
"RING
",Ring,,,,
"RING
",Ring,n.,,,
"RING
",Ring,v.,,,
"RING
",Ring,v.,,,
"RING ARMATURE
",,,,,
"RINGBILL
","Ring""bill`",n.,,,
"RINGBIRD
","Ring""bird`",n.,,,
"RINGBOLT
","Ring""bolt`",,,,
"RINGBONE
","Ring""bone`",n.,,,
"RINGDOVE
","Ring""dove`",n.,,,
"RINGED
",Ringed,,,,
"RINGENT
","Rin""gent",a.,,,
"RINGER
","Ring""er",,,,
"RINGER
","Ring""er",n.,,,
"RINGHEAD
","Ring""head`",n.,,,
"RINGING
","Ring""ing",,,,
"RINGINGLY
","Ring""ing*ly",,,,
"RINGLEADER
","Ring""lead`er",,,,
"RINGLESTONE
","Ring""le*stone`",n.,,,
"RINGLET
","Ring""let",n.,,,
"RINGMAN
","Ring""man",,,,
"RINGMASTER
","Ring""mas`ter",,,,
"RINGNECK
","Ring""neck`",,,,
